item_id	name	duration	inLanguage	creator	contentRating	rating	genre	director	popularity	country	budget
tt0025977	What, No Men?	PT21M	English	Joe TraubPaul Girard Smith	NA	6.2	Comedy/Musical/Short	Ralph Staub	NA	USA	NA
tt0024986	City of Wax	PT9M	English		Not Rated	6.1	Documentary/Short	Horace WoodardStacy Woodard	NA	USA	NA
tt0024909	Bosom Friends	PT10M	English		NA	NA	S/h/o/r/t	NA	NA	USA	NA
tt0025840	Strikes and Spares	PT9M	English		Passed	6.3	Short/Sport	Felix E. Feist	NA	USA	NA
tt0025464	Manhattan Melodrama	PT1H33M	English	Oliver H.P. GarrettJoseph L. MankiewiczArthur CaesarFrank DolanDonald Ogden Stewart	Not Rated	7.2	Crime/Drama/Romance	W.S. Van DykeGeorge Cukor	NA	USA	NA
tt0025251	Hide-Out	PT1H21M	English	Mauri GrashinFrances GoodrichAlbert HackettMauri Grashin	Approved	7.0	Comedy/Crime/Drama/Romance	W.S. Van Dyke	NA	USA	NA
tt0025718	The Richest Girl in the World	PT1H16M	English	Norman KrasnaJerry HutchinsonGlenn TryonLeona D'Ambry	Approved	6.4	Comedy/Romance	William A. Seiter	NA	USA	NA
tt0026264	The Dark Angel	PT1H46M	English	Lillian HellmanMordaunt ShairpClaudine WestGuy Bolton	Passed	6.8	Drama/Romance	Sidney Franklin	NA	USA	NA
tt0026643	The Lives of a Bengal Lancer	PT1H49M	English	Waldemar YoungJohn L. BalderstonAchmed AbdullahGrover JonesWilliam Slavens McNuttFrancis Yeats-BrownMaxwell AndersonLaurence StallingsFrancis Yeats-Brown	Passed	7.2	Adventure/Drama	Henry Hathaway	NA	USA	NA
tt0027125	Top Hat	PT1H41M	English	Dwight TaylorAllan ScottDwight TaylorAladar LaszloSándor FaragóBen HolmesKároly NótiRalph Spence	Not Rated	7.8	Comedy/Musical/Romance	Mark Sandrich	NA	USA	$609,000
            
tt0026714	A Midsummer Night's Dream	PT2H13M	English	William ShakespeareCharles KenyonMary C. McCall Jr.	Approved	7.0	Comedy/Fantasy/Romance	William DieterleMax Reinhardt	NA	USA	NA
tt0026097	Barbary Coast	PT1H31M	English	Ben HechtCharles MacArthurEdward ChodorovStephen Longstreet	Approved	6.8	Adventure/Drama/Romance/Western	Howard HawksWilliam Wyler	NA	USA	$778,000
            
tt0026725	Les Misérables	PT1H48M	English	Victor HugoW.P. Lipscomb	Approved	7.6	Drama/History/Romance	Richard Boleslawski	NA	USA	$1,000,000
            
tt0026249	The Crusades	PT2H5M	English	Harold LambWaldemar YoungDudley NicholsCharles BrackettHoward HigginJeanie Macpherson	Passed	6.7	Adventure/Drama/History/War	Cecil B. DeMille	NA	USA	NA
tt0026144	Broadway Melody of 1936	PT1H41M	English	Jack McGowanSid SilversMoss HartHarry W. ConnJoseph L. MankiewiczEdwin J. Burke	Passed	6.8	Musical/Romance	Roy Del RuthW.S. Van Dyke	NA	USA	NA
tt0026373	Folies Bergère de Paris	PT1H22M	English	Rudolph LotharHans AdlerJessie ErnstBess MeredythHal LongDarryl F. Zanuck	Approved	6.7	Comedy/Musical	Roy Del Ruth	NA	USA	NA
tt0024823	All the King's Horses	PT1H27M	English	Laurence ClarkMax GiersbergFrederik HerendeenEdward HoranEdmund H. NorthFrank TuttleFrederick Stephani	Passed	5.8	Comedy/Musical/Romance	Frank Tuttle	NA	USA	NA
tt0026143	Broadway Hostess	PT1H8M	English	George BrickerBenjamin M. Kaye	Approved	5.1	Comedy/Musical/Romance	Frank McDonald	NA	USA	NA
tt0026418	Go Into Your Dance	PT1H29M	English	Earl BaldwinBradford RopesBradford Ropes	Approved	6.4	Crime/Drama/Musical/Romance	Archie MayoMichael CurtizRobert Florey	NA	USA	NA
tt0026421	Gold Diggers of 1935	PT1H35M	English	Manuel SeffPeter MilneRobert LordPeter Milne	Approved	7.5	Comedy/Musical	Busby Berkeley	NA	USA	NA
tt0026571	King of Burlesque	PT1H30M	English	Gene MarkeyHarry TugendJames SeymourViña DelmarBartlett CormackFinley Peter DunnePhilip DunneH.W. HanemannWilliam HurlbutWallace SmithJack Wagner	Approved	6.5	Drama/Musical	Sidney Lanfield	NA	USA	NA
tt0026983	She	PT1H41M	English	Ruth RoseDudley NicholsH. Rider Haggard	Approved	6.6	Adventure/Fantasy/Romance/Sci-Fi	Lansing C. HoldenIrving Pichel	NA	USA	NA
tt0026113	The Big Broadcast of 1936	PT1H37M	English	Walter DeLeonFrancis MartinRalph SpenceJack MintzDavid BoehmJulius J. EpsteinMary FlanneryGrant GarettBert HanlonGeorge Marion Jr.J.P. McEvoyJohn P. MedburyPaul Finder MossHenry MyersS.J. PerelmanHarry RuskinJane StormEddie Welch	NA	5.9	M/u/s/i/c/a/l	Norman Taurog	NA	USA	NA
tt0026266	The Personal History, Adventures, Experience, & Observation of David Copperfield the Younger	PT2H10M	English	Charles DickensHugh WalpoleHoward EstabrookLenore J. Coffee	Passed	7.5	Adventure/Drama/Romance	George Cukor	NA	USA	NA
tt0026752	Mutiny on the Bounty	PT2H12M	English	Talbot JenningsJules FurthmanCarey WilsonCharles NordhoffJames Norman HallMargaret BoothJohn Farrow	Not Rated	7.8	Adventure/Biography/Drama/History/Romance	Frank Lloyd	$5,474,471	USA	$1,950,000
            
tt0026529	The Informer	PT1H31M	English	Dudley NicholsLiam O'Flaherty	Approved	7.5	Crime/Drama	John Ford	NA	USA	$243,000
            
tt0026942	Roberta	PT1H46M	English	Jerome KernOtto A. HarbachAlice Duer MillerJane MurfinSam MintzAllan ScottGlenn TryonDorothy Yost	Passed	7.1	Comedy/Musical/Romance	William A. Seiter	NA	USA	$610,000
            
tt0026174	Captain Blood	PT1H59M	English	Rafael SabatiniCasey Robinson	Not Rated	7.8	Action/Adventure	Michael Curtiz	NA	USA	$1,200,000
            
tt0026866	Peter Ibbetson	PT1H28M	English	Vincent LawrenceWaldemar YoungJohn MeehanEdwin Justus MayerGeorge L. Du MaurierJohn Nathaniel RaphaelConstance CollierFred ZinnemannJohn L. BalderstonKathryn ScolaTiffany Thayer	Not Rated	7.2	Drama/Fantasy/Romance	Henry Hathaway	NA	USA	NA
tt0026056	Alice Adams	PT1H39M	English	Booth TarkingtonDorothy YostMortimer OffnerJane Murfin	Passed	7.0	Comedy/Drama/Romance	George Stevens	NA	USA	NA
tt0026768	Naughty Marietta	PT1H45M	English	Rida Johnson YoungJohn Lee MahinFrances GoodrichAlbert HackettFelix E. FeistWilliam HurlbutBella SpewackCarey Wilson	G	7.0	Drama/Musical/Romance	Robert Z. LeonardW.S. Van Dyke	NA	USA	NA
tt0026955	Ruggles of Red Gap	PT1H30M	English	Harry Leon WilsonWalter DeLeonHarlan ThompsonHumphrey Pearson	Not Rated	7.7	Comedy/Romance	Leo McCarey	NA	USA	NA
tt0027100	Three Orphan Kittens	PT9M	English		NA	7.0	Animation/Comedy/Family/Short	David Hand	NA	USA	NA
tt0026162	The Calico Dragon	PT8M	English		Passed	5.8	Animation/Family/Short/Fantasy/Musical	Rudolf Ising	NA	USA	NA
tt0027212	Who Killed Cock Robin?	PT8M	English	William CottrellJoe GrantBob Kuwahara	Approved	7.1	Animation/Comedy/Family/Musical/Short/Mystery	David Hand	NA	USA	NA
tt0026497	How to Sleep	PT11M	English	Robert Benchley	Passed	6.5	Comedy/Short	Nick Grinde	NA	USA	NA
tt0026803	Oh, My Nerves	PT18M	English	Jack White	Approved	NA	Comedy/Short	Del Lord	NA	USA	NA
tt0027113	Tit for Tat	PT19M	English	Stan LaurelFrank Tashlin	Approved	7.7	Comedy/Short/Family	Charley Rogers	NA	USA	NA
tt0024777	Wings Over Everest	PT22M	English		NA	6.0	Documentary/Short	Geoffrey BarkasIvor Montagu	NA	UK	NA
tt0026086	Audioscopiks	PT8M	English		Approved	5.9	Documentary/Short	Jacob LeventhalJohn Norling	NA	USA	NA
tt0026167	Camera Thrills	PT25M	English	Charles E. Ford	NA	NA	S/h/o/r/t	NA	NA	USA	NA
tt0026027	1,000 Dollars a Minute	PT1H10M	English	Everett FreemanClaire ChurchJack NattefordJoseph Fields	Approved	6.0	C/o/m/e/d/y	Aubrey Scotto	NA	USA	NA
tt0026138	Bride of Frankenstein	PT1H15M	English	Mary ShelleyWilliam HurlbutJohn L. BalderstonWilliam HurlbutJosef BerneLawrence G. BlochmanRobert FloreyPhilip MacDonaldTom ReedR.C. SherriffEdmund PearsonMorton Covan	Not Rated	7.9	Drama/Horror/Sci-Fi	James Whale	NA	USA	$397,024
            
tt0026507	I Dream Too Much	PT1H37M	English	Edmund H. NorthJames GowElsie FinnDavid G. WittelsAllan Scott	Approved	5.7	Comedy/Romance/Musical	John Cromwell	NA	USA	NA
tt0026654	Love Me Forever	PT1H31M	English	Victor SchertzingerJo SwerlingSidney Buchman	Approved	6.3	Drama/Musical/Romance	Victor Schertzinger	NA	USA	NA
tt0027088	Thanks a Million	PT1H27M	English	Nunnally JohnsonFred AllenJames GowHarry TugendDarryl F. ZanuckEdmund Gross	Approved	6.6	Comedy/Musical/Romance	Roy Del Ruth	NA	USA	NA
tt0026970	The Scoundrel	PT1H16M	English	Ben HechtCharles MacArthur	Approved	6.6	Drama/Fantasy	Ben HechtCharles MacArthur	NA	USA	NA
tt0026393	'G' Men	PT1H25M	English	Seton I. MillerSeton I. MillerDarryl F. Zanuck	Approved	7.2	Crime/Drama/Film-Noir/Thriller	William Keighley	NA	USA	$450,000
            
tt0026400	The Gay Deception	PT1H17M	English	Stephen Morehouse AveryDon HartmanPatterson McNuttSamson RaphaelsonArthur Richman	Approved	6.8	Comedy/Romance	William Wyler	NA	USA	NA
tt0027532	Dodsworth	PT1H41M	English	Sinclair LewisSidney HowardSidney HowardRobert Wyler	Passed	8.1	Drama/Romance	William Wyler	NA	USA	NA
tt0027300	Anthony Adverse	PT2H21M	English	Hervey AllenSheridan GibneyMilton KrimsMilton Krims	Not Rated	6.5	Adventure/Drama/Romance	Mervyn LeRoyMichael Curtiz	NA	USA	$1,050,500
            
tt0027902	Lloyds of London	PT1H58M	English	Ernest PascalWalter FerrisCurtis KenyonW.P. Lipscomb	Approved	7.1	Drama/History/Romance/War	Henry King	NA	USA	$850,000
            
tt0027930	Magnificent Brute	PT1H17M	English	Lewis R. FosterOwen FrancisOwen FrancisBertram Millhauser	Approved	5.8	Drama/Romance	John G. Blystone	NA	USA	NA
tt0028203	Romeo and Juliet	PT2H5M	English	William ShakespeareTalbot Jennings	Passed	6.6	Drama/Romance	George Cukor	NA	USA	NA
tt0027698	The Great Ziegfeld	PT2H56M	English	William Anthony McGuire	Not Rated	6.8	Biography/Drama/Musical/Romance	Robert Z. Leonard	NA	USA	NA
tt0028511	Winterset	PT1H17M	English	Maxwell AndersonAnthony Veiller	Approved	6.2	Crime/Drama/Romance	Alfred Santell	NA	USA	NA
tt0027664	The General Died at Dawn	PT1H38M	English	Clifford OdetsCharles G. Booth	NA	6.6	Adventure/Crime/Film-Noir/Thriller	Lewis Milestone	NA	USA	NA
tt0027690	The Gorgeous Hussy	PT1H43M	English	Ainsworth MorganStephen Morehouse AverySamuel Hopkins Adams	Passed	5.5	Drama/History	Clarence Brown	NA	USA	$1,119,000
            
tt0027387	Born to Dance	PT1H46M	English	Jack McGowanSid SilversJack McGowanSid SilversBuddy G. DeSylva	Passed	6.8	Musical/Comedy	Roy Del Ruth	NA	USA	NA
tt0027413	Cain and Mabel	PT1H30M	English	Laird DoyleH.C. Witwer	Passed	7.7	Comedy/Musical/Romance	Lloyd Bacon	NA	USA	NA
tt0027496	Dancing Pirate	PT1H23M	English	Ray HarrisFrancis Edward FaragohJack WagnerBoris IngsterEmma-Lindsay Squier	Approved	5.3	Adventure/Comedy/Music/Musical/Romance	Lloyd Corrigan	NA	USA	NA
tt0027686	Gold Diggers of 1937	PT1H41M	English	Warren DuffRichard MaibaumMichael WallaceGeorge Haight	Approved	6.5	Comedy/Musical/Romance	Lloyd Bacon	NA	USA	NA
tt0028063	One in a Million	PT1H35M	English	Leonard PraskinsMark KellyLeonard PraskinsMark KellyEddie CherkoseLester LeeSamuel PokrassHarold Rome	Passed	6.4	Comedy/Music/Romance/Sport	Sidney Lanfield	NA	USA	NA
tt0028333	Swing Time	PT1H43M	English	Howard LindsayAllan ScottErwin S. GelseyBen HolmesRian JamesAnthony VeillerDorothy Yost	Not Rated	7.7	Comedy/Musical/Romance	George Stevens	NA	USA	$886,000
            
tt0027075	A Tale of Two Cities	PT2H8M	English	Charles DickensW.P. LipscombS.N. BehrmanThomas CarlyleM. CléryMademoiselle des ÉcherollesM. Nicholas	Not Rated	7.8	Drama/History/Romance	Jack ConwayRobert Z. Leonard	NA	USA	NA
tt0027459	Come and Get It	PT1H39M	English	Edna FerberJane MurfinJules Furthman	Passed	7.0	Drama/Romance	Howard HawksWilliam WylerRichard Rosson	NA	USA	NA
tt0028355	Theodora Goes Wild	PT1H34M	English	Sidney BuchmanMary McCarthy	Approved	7.3	Comedy/Romance	Richard Boleslawski	NA	USA	NA
tt0028092	Pennies from Heaven	PT1H21M	English	Katherine Leslie MooreWilliam RankinJo Swerling	Passed	6.6	Comedy/Drama/Music	Norman Z. McLeod	NA	USA	NA
tt0028255	Sing, Baby, Sing	PT1H30M	English	Harry TugendJack YellenMilton Sperling	Approved	6.4	Comedy/Music	Sidney Lanfield	NA	USA	NA
tt0028330	Suzy	PT1H33M	English	Dorothy ParkerAlan CampbellHorace JacksonLenore J. CoffeeHerbert GormanHerman J. MankiewiczWilliam Anthony McGuire	Passed	6.5	D/r/a/m/a	George Fitzmaurice	NA	USA	$614,000
            
tt0028401	The Trail of the Lonesome Pine	PT1H42M	English	Grover JonesJohn Fox Jr.Harvey F. ThewHorace McCoy	TV-PG	6.9	Adventure/Drama/Romance/Western	Henry Hathaway	NA	USA	NA
tt0027438	The Charge of the Light Brigade	PT1H55M	English	Alfred Lord TennysonMichael JacobyMichael JacobyRowland Leigh	Approved	7.1	Action/Adventure/Romance/War	Michael Curtiz	NA	USA	$1,200,000
            
tt0027657	The Garden of Allah	PT1H19M	English	Robert HichensW.P. LipscombLynn RiggsWillis Goldbeck	Approved	5.9	Adventure/Drama/Romance	Richard Boleslawski	NA	USA	$2,200,000
            
tt0027884	Libeled Lady	PT1H38M	English	Maurine Dallas WatkinsHoward Emmett RogersGeorge OppenheimerWallace Sullivan	Not Rated	7.8	Comedy/Romance	Jack Conway	NA	USA	NA
tt0027996	Mr. Deeds Goes to Town	PT1H55M	English	Robert RiskinClarence Budington Kelland	Not Rated	8.0	Comedy/Drama/Romance	Frank Capra	NA	USA	NA
tt0028216	San Francisco	PT1H55M	English	Anita LoosRobert E. HopkinsHerman J. Mankiewicz	Unrated	7.3	Drama/Musical/Romance	W.S. Van Dyke	$3,248,291	USA	$1,300,000
            
tt0028313	The Story of Louis Pasteur	PT1H26M	English	Sheridan GibneyPierre CollingsEdward Chodorov	Passed	7.4	Biography/Drama/History	William Dieterle	NA	USA	NA
tt0028373	Three Smart Girls	PT1H24M	English	Adele ComandiniAdele ComandiniIsabel DawnBoyce DeGawSam MintzAustin ParkerAlbert R. Perkins	Approved	6.8	Comedy/Musical/Romance	Henry Koster	NA	USA	$326,000
            
tt0027468	The Country Cousin	PT9M	English	Dick Rickard	Approved	7.0	Family/Comedy/Animation/Short	Wilfred Jackson	NA	USA	NA
tt0028119	Popeye the Sailor Meets Sindbad the Sailor	PT16M	English		Approved	7.4	Animation/Short/Adventure/Comedy/Family/Fantasy/Musical	Dave FleischerWillard Bowsky	NA	USA	NA
tt0028057	The Old Mill Pond	PT8M	English	Norm BlackburnJonathan Caldwell	Approved	5.7	Animation/Short/Music	Hugh Harman	NA	USA	NA
tt0027678	Give Me Liberty	PT22M	English	Forrest Barnes	Approved	6.4	Short/Biography/Drama/History	B. Reeves Eason	NA	USA	NA
tt0027616	La Fiesta de Santa Barbara	PT19M	English		Approved	6.1	Short/Comedy/Music	NA	NA	USA	NA
tt0026880	Popular Science	PT11M	English		Approved	5.4	S/h/o/r/t	Robert Carlisle	NA	USA	NA
tt0027385	Bored of Education	PT10M	English	Jack Jevne	Approved	7.3	Comedy/Family/Short	Gordon Douglas	NA	USA	NA
tt0027988	Moscow Moods	PT11M	NA		NA	NA	Short/Music	Fred Waller	NA	USA	NA
tt0028480	Wanted -- A Master	PT10M	English		Approved	7.0	S/h/o/r/t	Arthur J. OrnitzGunther von Fritsch	NA	USA	NA
tt0028146	The Public Pays	PT19M	English	John C. HigginsJohn C. Higgins	Approved	6.3	Crime/Drama/Short	Errol Taggart	NA	USA	NA
tt0342147	Double or Nothing	PT21M	English		NA	5.7	Comedy/Musical/Short	Joseph Henabery	NA	USA	NA
tt0027556	Dummy Ache	PT18M	English	Leslie GoodwinsCharles E. Roberts	NA	NA	Comedy/Short	Leslie Goodwins	NA	USA	NA
tt0027331	Banjo on My Knee	PT1H35M	English	Harry HamiltonNunnally Johnson	Passed	6.3	Comedy/Drama/Romance	John Cromwell	NA	USA	NA
tt0027665	General Spanky	PT1H11M	English	Richard FlournoyHal YatesJohn GuedelCarl Harbaugh	Passed	6.1	Comedy/Family/War	Gordon DouglasFred C. Newmeyer	NA	USA	NA
tt0028354	That Girl from Paris	PT1H44M	English	W. Carey WonderlyJane MurfinJoseph FieldsP.J. WolfsonDorothy YostHarold Kussell	Approved	6.1	Comedy/Musical/Romance	Leigh Jason	NA	USA	NA
tt0028352	The Texas Rangers	PT1H38M	English	King VidorElizabeth HillLouis StevensWalter Prescott Webb	Passed	6.7	Action/Adventure/Drama/History/Western	King Vidor	NA	USA	NA
tt0027652	Fury	PT1H32M	English	Bartlett CormackFritz LangNorman Krasna	Not Rated	7.9	Crime/Drama/Film-Noir/Thriller	Fritz Lang	NA	USA	NA
tt0027260	After the Thin Man	PT1H52M	English	Frances GoodrichAlbert HackettDashiell Hammett	Passed	7.7	Comedy/Crime/Mystery	W.S. Van Dyke	NA	USA	$683,000
            
tt0028010	My Man Godfrey	PT1H34M	English	Morrie RyskindEric HatchEric HatchZoe AkinsGregory La CavaRobert Presnell Sr.	Not Rated	8.1	Comedy/Drama/Romance	Gregory La Cava	NA	USA	$656,000
            
tt0029162	Lost Horizon	PT2H12M	English	Robert RiskinJames HiltonSidney Buchman	Approved	7.8	Adventure/Drama/Fantasy/Mystery	Frank Capra	NA	USA	$4,000,000
            
tt0028757	A Damsel in Distress	PT1H41M	English	P.G. WodehouseIan HayP.G. WodehouseP.G. WodehouseErnest PaganoS.K. LaurenP.J. WolfsonWilliam J. Burns	Passed	6.9	Comedy/Music/Romance	George Stevens	NA	USA	$1,035,000
            
tt0028739	Conquest	PT1H53M	English	Waclaw GasiorowskiZoe AkinsS.N. BehrmanSamuel HoffensteinTalbot JenningsHelen JeromeSalka ViertelCarey Wilson	Approved	6.7	Drama/History/Romance	Clarence BrownGustav Machatý	NA	USA	$2,732,000
            
tt0028773	Dead End	PT1H33M	English	Lillian HellmanSidney Kingsley	Approved	7.4	Crime/Drama/Film-Noir	William Wyler	NA	USA	$300,000
            
tt0028843	Every Day's a Holiday	PT1H20M	English	Mae West	NA	6.8	Comedy/Musical	A. Edward Sutherland	NA	USA	NA
tt0029209	Manhattan Merry-Go-Round	PT1H29M	English	Harry SauberFrank Hummert	Passed	6.1	Comedy/Music	Charles Reisner	NA	USA	NA
tt0029593	Souls at Sea	PT1H32M	English	Grover JonesDale Van EveryTed Lesser	Passed	6.9	Action/Adventure	Henry Hathaway	NA	USA	NA
tt0029146	The Life of Emile Zola	PT1H56M	English	Norman Reilly RaineHeinz HeraldGeza HerczegHeinz HeraldGeza HerczegMatthew Josephson	Not Rated	7.3	Biography/Drama	William Dieterle	NA	USA	NA
tt0029442	The Prisoner of Zenda	PT1H41M	English	Anthony HopeJohn L. BalderstonEdward E. RoseWells RootDonald Ogden StewartBen HechtSidney Howard	Approved	7.7	Adventure/Drama/Romance	John CromwellW.S. Van Dyke	NA	USA	$1,250,000
            
tt0029737	Vogues of 1938	PT1H49M	English	Bella SpewackSam Spewack	Passed	5.9	Comedy/Musical/Romance	Irving Cummings	NA	USA	NA
tt0029751	Wee Willie Winkie	PT1H40M	English	Ernest PascalJulien JosephsonRudyard KiplingMordaunt ShairpHoward Ellis Smith	Approved	7.1	Adventure/Family	John Ford	NA	USA	NA
tt0029809	You're a Sweetheart	PT1H36M	English	Warren WilsonMaxwell ShaneWilliam C. ThomasMonte BriceCharles Grayson	Approved	5.9	Musical/Romance	David Butler	NA	USA	NA
tt0028944	The Good Earth	PT2H18M	English	Talbot JenningsTess SlesingerClaudine WestPearl S. BuckFrances Marion	Passed	7.7	Drama/Romance	Sidney FranklinVictor FlemingGustav MachatýSam Wood	NA	USA	$2,800,000
            
tt0029784	Wings Over Honolulu	PT1H18M	English	Mildred CramIsabel DawnBoyce DeGaw	Approved	5.3	Drama/Romance	H.C. Potter	NA	USA	NA
tt0028772	A Day at the Races	PT1H51M	English	Robert PiroshGeorge SeatonGeorge OppenheimerRobert PiroshGeorge SeatonAl BoasbergAl BoasbergLeon GordonLeon GordonGeorge S. KaufmanCarey Wilson	Not Rated	7.7	Comedy/Musical/Sport	Sam Wood	NA	USA	NA
tt0028566	Ali Baba Goes to Town	PT1H21M	English	Harry TugendJack YellenGene TowneC. Graham BakerGene Fowler	Passed	7.9	Comedy/Fantasy/Musical	David Butler	NA	USA	$1,000,000
            
tt0029467	Ready, Willing and Able	PT1H33M	English	Jerry WaldSig HerzigWarren DuffRichard MacaulayPat C. FlickMaurice LeoBen MarksonMary C. McCall Jr.	Approved	5.8	Comedy/Musical/Romance	Ray Enright	NA	USA	NA
tt0029659	Thin Ice	PT1H19M	English	Boris IngsterMilton SperlingAttila OrbókMilt GrossWallace Sullivan	Approved	6.7	Comedy/Musical/Romance	Sidney Lanfield	NA	USA	NA
tt0029725	Varsity Show	PT2H	English	Jerry WaldRichard MacaulaySig HerzigWarren DuffWarren DuffSig Herzig	Approved	6.2	M/u/s/i/c/a/l	William Keighley	NA	USA	NA
tt0029742	Waikiki Wedding	PT1H29M	English	Frank ButlerDon HartmanWalter DeLeonFrancis MartinFrank ButlerDon Hartman	Approved	6.1	Comedy/Musical/Romance	Frank Tuttle	NA	USA	NA
tt0028691	Captains Courageous	PT1H57M	English	Rudyard KiplingJohn Lee MahinMarc ConnellyDale Van EveryTom Kilpatrick	Passed	8.0	Adventure/Drama/Family	Victor Fleming	NA	USA	$1,645,000
            
tt0029347	One Hundred Men and a Girl	PT1H24M	English	Bruce ManningCharles KenyonJames MulhauserHanns Kräly	Passed	6.9	Comedy/Drama/Music	Henry Koster	NA	USA	$762,000
            
tt0028597	The Awful Truth	PT1H30M	English	Viña DelmarArthur RichmanSidney Buchman	Not Rated	7.9	Comedy/Romance	Leo McCarey	NA	USA	NA
tt0028587	Artists & Models	PT1H37M	English	Edmund BeloinRussel CrouseWalter DeLeonLewis E. GenslerEve GreeneSig HerzigHoward LindsayFrancis MartinWilliam MorrowEugene ThackreyKeene ThompsonHarlan Ware	Approved	6.3	Comedy/Musical	Raoul Walsh	NA	USA	NA
tt0029267	Mr. Dodd Takes the Air	PT1H27M	English	William Wister HainesElaine RyanClarence Budington Kelland	Approved	5.5	Comedy/Musical	Alfred E. Green	NA	USA	NA
tt0029546	Shall We Dance	PT1H49M	English	Allan ScottErnest PaganoP.J. WolfsonLee LoebHarold BuchmanAnne Morrison ChapinJames GowEdmund H. North	Approved	7.6	Comedy/Musical/Romance	Mark Sandrich	NA	USA	$991,000
            
tt0029047	In Old Chicago	PT1H35M	English	Lamar TrottiSonya LevienNiven Busch	Approved	6.9	Action/Drama/Musical/Romance	Henry King	NA	USA	$1,800,000
            
tt0029193	Make a Wish	PT1H17M	English	Gertrude BergBernard SchubertEarle SnellWilliam HurlbutAl Boasberg	Passed	5.9	Comedy/Musical	Kurt Neumann	NA	USA	NA
tt0029222	Maytime	PT2H12M	English	Rida Johnson YoungNoel LangleyFrances MarionClaudine WestRida Johnson Young	Approved	7.4	Drama/Musical/Romance	Robert Z. Leonard	NA	USA	NA
tt0029433	Portia on Trial	PT1H12M	English	Faith BaldwinSamuel OrnitzEdward E. Paramore Jr.Edward E. Paramore Jr.	Approved	5.9	Crime/Drama	George Nichols Jr.	NA	USA	NA
tt0029454	Quality Street	PT1H23M	English	J.M. BarrieAllan ScottMortimer OffnerJack Townley	Not Rated	6.4	Comedy/Drama/Romance	George Stevens	NA	USA	NA
tt0029583	Snow White and the Seven Dwarfs	PT1H23M	English	Jacob GrimmWilhelm GrimmTed SearsRichard CreedonOtto EnglanderDick RickardEarl HurdMerrill De MarisDorothy Ann BlankWebb Smith	G	7.6	Animation/Family/Fantasy/Musical/Romance	William CottrellDavid HandWilfred JacksonLarry MoreyPerce PearceBen Sharpsteen	NA	USA	$2,000,000
