ID,圖片網址,,座標,地址,候選人名稱,次要,共同,看板標語,標語 tag,黨徽,可能須排除,原始答案
1065,/proj-assets/election-board/uploads/images/1543071093-2f76a3afebfc5416d54c1859ba44a1bf.jpg,3,POINT(25.0596795 121.3636641),桃園市龜山區文興路30號,聶哲淵,,,我愛龜山我守護 你來投票我服務,,y,,聶哲淵
1066,/proj-assets/election-board/uploads/images/1543071227-dd16bf4cc89d53fc943f8fb3e8b7bb8a.jpg,3,POINT(25.0596795 121.3636641),桃園市龜山區文興路30號,林俐玲,鄭文燦,,"進步團隊,守護龜山,做伙拚,逗陣贏,鄭文燦一票,懇請支持",,y,,林俐玲
1067,/proj-assets/election-board/uploads/images/1543071637-e06ef8c22a8da23de3e8085d6434cf11.jpg,3,POINT(25.059457 121.363056),桃園市龜山區文二三街12號,李雲強,,," 政黨擺兩邊 人民放中間,懇請支持,愛在傾聽,樂在服務",,N,,李雲強
1068,/proj-assets/election-board/uploads/images/1543071739-c270e25aa6093a858b4ac4f5f0307f54.jpg,3,POINT(25.0585638 121.3627959),桃園市龜山區文化三路68號,牛煦庭,,,"空汙超載！,堅決反對國光電廠二期擴建,英國倫敦政經學院碩士,正派,學識,勇敢,龜山人,挺牛的","立場,學歷",Ｎ,,牛煦庭
1069,/proj-assets/election-board/uploads/images/1543071803-0c2ea43a12595cb479c028a00df9aa2f.jpg,3,POINT(25.058764 121.364009),桃園市龜山區文興路68號,聶哲淵,,,"我們不一樣,懇請支持",,y,,聶哲淵
1070,/proj-assets/election-board/uploads/images/1543134268-9c363fc1e7a163f0846926e91a328afd.jpg,3,POINT(24.9983944444444 121.460041666667),新北市板橋區仁愛路62巷15弄2號之1號,侯友宜,,林國春,"安居樂業,治安專家",,Ｎ,,侯友宜
1070,/proj-assets/election-board/uploads/images/1543134268-9c363fc1e7a163f0846926e91a328afd.jpg,,POINT(24.9983944444444 121.460041666667),新北市板橋區仁愛路62巷15弄2號之1號,劉美芳,,,"孩子，是我們的未來,教育先鋒","幼童,教育",y,,劉美芳
1070,/proj-assets/election-board/uploads/images/1543134268-9c363fc1e7a163f0846926e91a328afd.jpg,,POINT(24.9983944444444 121.460041666667),新北市板橋區仁愛路62巷15弄2號之1號,曾煥嘉,,,"傾聽,我用心你放心",,Ｎ,,曾煥嘉
1070,/proj-assets/election-board/uploads/images/1543134268-9c363fc1e7a163f0846926e91a328afd.jpg,,POINT(24.9983944444444 121.460041666667),新北市板橋區仁愛路62巷15弄2號之1號,林國春,,侯友宜,"安居樂業,治安專家",,Ｎ,,林國春
1070,/proj-assets/election-board/uploads/images/1543134268-9c363fc1e7a163f0846926e91a328afd.jpg,,POINT(24.9983944444444 121.460041666667),,林國春,,,治安專家,,Ｎ,,
1071,/proj-assets/election-board/uploads/images/1543306812-c66ee2f877c94298bb99f2802c4a8c91.jpg,3,POINT(25.0121361111111 121.466147222222),新北市板橋區中山路一段160號,侯友宜,,,"新北,神探",,？,,侯友宜
1072,/proj-assets/election-board/uploads/images/1543544351-ac310399b7d0369521e538d89fcc42fc.jpg,1,POINT(25.0334483333333 121.543742222222),台北市大安區捷運大安站(信義),王欣儀,,,俠女仁心,,y,,王欣儀
1073,/proj-assets/election-board/uploads/images/1543557896-ef5336ca73aed4804bc617de3a7f6ec4.jpg,3,POINT(25.0996391 121.7358361),基隆市暖暖區暖暖街168-8號,蔡長宏,,,"保護暖暖最珍貴的一席,您來挺我敢拚",,y,,林旻勳
1074,/proj-assets/election-board/uploads/images/1543558161-42573842ad49bd44af2175cfc76e5422.jpg,3,POINT(25.0997301 121.7362902),基隆市暖暖區暖暖街163號,王醒之,,,,,N,,王醒之
1074,/proj-assets/election-board/uploads/images/1543558161-42573842ad49bd44af2175cfc76e5422.jpg,,POINT(25.0997301 121.7362902),基隆市暖暖區暖暖街163號,連恩典,,,,,？,,連恩典
1076,/proj-assets/election-board/uploads/images/1543558294-508eb2894ee7af168003f445f71e47b0.jpg,3,POINT(25.096784 121.7344267),基隆市暖暖區暖暖街269號,林右昌,,林明智,右昌懇託大家,,N,,林右昌
1076,/proj-assets/election-board/uploads/images/1543558294-508eb2894ee7af168003f445f71e47b0.jpg,,POINT(25.096784 121.7344267),基隆市暖暖區暖暖街269號,林明智,,林右昌,右昌懇託大家,,N,,林明智
1077,/proj-assets/election-board/uploads/images/1543558373-e18d384bcb2062a660ccaa1d96e859e6.jpg,3,POINT(25.096784 121.7344267),基隆市暖暖區暖暖街269號,林旻勳,,,"請支持我爸爸 拜託！！拜託！！,暖暖最用心",,N,,林旻勳
1078,/proj-assets/election-board/uploads/images/1543558522-6d8ada5a5236c95756070dc2455b7de9.jpg,3,POINT(25.1010098662894 121.736223505696),基隆市暖暖區基隆市東勢街1-30號,連恩典,,,實在,,Ｙ,,連恩典
1079,/proj-assets/election-board/uploads/images/1543558662-79911b2605a6f08e26bb6bdcd10e2b3d.jpg,3,POINT(25.1084423 121.7305261),基隆市暖暖區八堵路97號,王醒之,,,"2013年基隆暖暖美麗翠湖,2017年暖暖翠湖遭到破壞醒之被毆,捍翠湖生態 王醒之遭3匪毆打,你想生活在＿＿暖暖？",,N,,王醒之
1080,/proj-assets/election-board/uploads/images/1543558851-410460aed07d2fad4d87e1a76848ff14.jpg,3,POINT(25.1088801 121.7315007),基隆市暖暖區八堵路83號,林旻勳,,,"暖暖最用心,基隆市長秘書,海大航管碩士班",學歷,？,,林旻勳
1081,/proj-assets/election-board/uploads/images/1543558914-97cd309e69b8fc650cccdd71dddd412a.jpg,3,POINT(25.1084423 121.7305261),基隆市暖暖區八堵路97號,謝立功,,,你期望的下一代是能夠留在基隆？還是與您一同漂泊？,,Ｙ,,謝立功
1082,/proj-assets/election-board/uploads/images/1543558958-b98f4d8c26dea8cd2624a82feeb647e0.jpg,3,POINT(25.0995779 121.7358596),基隆市暖暖區暖暖街178號,林旻勳,,,"改變暖暖的年輕力量,暖暖最用心",年輕,Ｎ,,林旻勳
1083,/proj-assets/election-board/uploads/images/1543559102-225dc3e57241868169beecf0793d8f85.jpg,3,POINT(25.0971828360468 121.715327853373),基隆市七堵區光明路64號,楊秀玉,,,"與民同心,熱誠,服務,用心,懇請支持",,Ｙ,,楊秀玉
1084,/proj-assets/election-board/uploads/images/1543577737-69e0825f0159dff0115ad9b48b837b24.jpg,3,POINT(24.9912448486423 121.2918435),桃園市桃園區中山路776號,洪春健,,,"選人不選黨,好人才在這,無黨籍,台大法律系畢業,現職美聲電台台長,懇請支持",,Ｙ,,洪春健
1085,/proj-assets/election-board/uploads/images/1543578077-cb10fb096dc048bc45121f9a23b4418f.jpg,3,POINT(24.9908384402312 121.291911931213),桃園市桃園區中山路691號,蘇家明,,,有經驗拼建設,,Ｙ,,蘇家明
1085,/proj-assets/election-board/uploads/images/1543578077-cb10fb096dc048bc45121f9a23b4418f.jpg,,POINT(24.9908384402312 121.291911931213),桃園市桃園區中山路691號,袁慧心,,,"前生命線志工,甘苦人的靠山,桃園俠女,守護者",,Ｎ,,袁慧心
1086,/proj-assets/election-board/uploads/images/1543684640-f0b7bb651d86c8bb61db886954ec93d6.jpg,1,POINT(25.015622976893 121.452223295319),新北市板橋區南雅西路二段299號,黃俊哲,,,"大板橋主義！,大醫療、大社福、大生活,台大碩士",學歷,Ｙ,,黃俊哲
1087,/proj-assets/election-board/uploads/images/1543742295-2eea83047970c60107b8178e5079afc1.jpg,1,POINT(24.9942613948075 121.449100537056),新北市板橋區四川路二段130巷25弄9號,周勝考,,,"責任,做事議員 懇請支持,議會評鑑第一,服務為人民,建設下一代",,Ｎ,,周勝考
1088,/proj-assets/election-board/uploads/images/1543757127-6602b2a19ec218e3d60ebb1856468c9a.jpg,1,POINT(25.0416438888889 121.547695833333),台北市大安區忠孝東路四段89號,丁守中,,,"大都更,大建設,繁榮台北",,Ｙ,,丁守中
1089,/proj-assets/election-board/uploads/images/1543757178-3ba2f14450066ca678c238e64c3d950f.jpg,0,POINT(25.0170541117985 121.532728369355),台北市大安區新生南路三段98巷4號,徐弘庭,,,"能監督會建設,認真效率看得見,政見一屆就實現",,Ｙ,,徐弘庭
1089,/proj-assets/election-board/uploads/images/1543757178-3ba2f14450066ca678c238e64c3d950f.jpg,,POINT(25.0170541117985 121.532728369355),台北市大安區新生南路三段98巷4號,李慶元,,,"超越藍綠,民生第一,這一票值得搶救",,Ｎ,,李慶元
1089,/proj-assets/election-board/uploads/images/1543757178-3ba2f14450066ca678c238e64c3d950f.jpg,0,POINT(25.0170541117985 121.532728369355),,徐弘庭,韓國瑜,,"韓國瑜力挺,議會戰將,搶救",,Ｙ,,
1090,/proj-assets/election-board/uploads/images/1543757502-f8de3d2613ebcbea845187865832692a.jpg,0,POINT(25.0163863854896 121.532748544973),台北市大安區羅斯福路三段281號2樓之1,徐立信,柯文哲,,無色覺醒 民生第一,,Ｎ,,柯文哲
1090,/proj-assets/election-board/uploads/images/1543757502-f8de3d2613ebcbea845187865832692a.jpg,,POINT(25.0163863854896 121.532748544973),台北市大安區羅斯福路三段281號2樓之1,苗博雅,,"游藝,陳又新,范雲,許菡芸,劉仕傑","第三勢力第一選擇,社民黨",,Ｙ,,苗博雅
1090,/proj-assets/election-board/uploads/images/1543757502-f8de3d2613ebcbea845187865832692a.jpg,,POINT(25.0163863854896 121.532748544973),台北市大安區羅斯福路三段281號2樓之1,范雲,,"游藝,陳又新,苗博雅,許菡芸,劉仕傑","第三勢力第一選擇,社民黨",,Ｙ,,范雲
1090,/proj-assets/election-board/uploads/images/1543757502-f8de3d2613ebcbea845187865832692a.jpg,,POINT(25.0163863854896 121.532748544973),,游藝,,"陳又新,苗博雅,范雲,許菡芸,劉仕傑","第三勢力第一選擇,社民黨",,Ｙ,,
1090,/proj-assets/election-board/uploads/images/1543757502-f8de3d2613ebcbea845187865832692a.jpg,,POINT(25.0163863854896 121.532748544973),,陳又新,,"游藝,苗博雅,范雲,許菡芸,劉仕傑","第三勢力第一選擇,社民黨",,Ｙ,,
1090,/proj-assets/election-board/uploads/images/1543757502-f8de3d2613ebcbea845187865832692a.jpg,,POINT(25.0163863854896 121.532748544973),,許菡芸,,"游藝,陳又新,苗博雅,范雲,劉仕傑","第三勢力第一選擇,社民黨",,Ｙ,,
1090,/proj-assets/election-board/uploads/images/1543757502-f8de3d2613ebcbea845187865832692a.jpg,,POINT(25.0163863854896 121.532748544973),,劉仕傑,,"游藝,陳又新,苗博雅,范雲,許菡芸","第三勢力第一選擇,社民黨",,Ｙ,,
1091,/proj-assets/election-board/uploads/images/1543757589-5ff33b504e9c7acc8345a5b2b86ce4c9.jpg,,POINT(25.0047672222222 121.512028333333),,羅文崇,,,,,Ｙ,,
1092,/proj-assets/election-board/uploads/images/1543757616-3f60a4b43e3f4117c7c20da37cb5bb21.jpg,,POINT(25.0046433437514 121.512188129628),新北市永和區永貞路298號,連斐璠,侯友宜,,"平均配票,二席全上,守住新北,決戰永和",,Ｙ,,連斐璠
1092,/proj-assets/election-board/uploads/images/1543757616-3f60a4b43e3f4117c7c20da37cb5bb21.jpg,,POINT(25.0046433437514 121.512188129628),新北市永和區永貞路298號,陳鴻源,侯友宜,,"平均配票,二席全上,守住新北,決戰永和",,Ｙ,,陳鴻源
1093,/proj-assets/election-board/uploads/images/1543757672-fefcf9f9089b41afa355e8e3a99d2d48.jpg,0,POINT(24.9979988857628 121.509967291006),新北市中和區宜安路121號,游輝宂,,,"議員選輝宂,中和更繁榮,成大建築所碩士,正派無黨",學歷,Ｙ,,游輝宂
1094,/proj-assets/election-board/uploads/images/1543757706-f71b448af734e74b55cd9cbfe44e763b.jpg,0,POINT(24.9975902618549 121.510792291005),新北市中和區宜安路92巷92號,林秀惠,,,"拚建設看得見,中和我的家,好管家議員,一手打造萬坪圓山公園",,Ｙ,,林秀惠
