name,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額,end_date,year,start_date,end_year,screen_year
全國電影票房2018年05280603統計資訊,日本,新參者完結篇：當祈禱落幕時,2018-05-25,車庫娛樂股份有限公司,"TOKYO BROADCASTING SYSTEM TELEVISION, INC.",25,4844,1087618,9218,2080783,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,義大利,波伽利：聲命之歌,2018-05-25,采昌國際多媒體股份有限公司,(匈牙利)FREEWAY ENTERTAINMENT KFT.,15,2491,534999,4384,951855,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,南韓,親切的金子,2018-05-25,車庫娛樂股份有限公司,CJ E&M CORPORATION,7,780,175085,1382,308213,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,馬來西亞,天使，曾經來過,2018-05-25,威視股份有限公司,(馬來西亞)晟創影視有限公司##(馬來西亞)白東方有限公司##(澳門)鼎盛娛樂集團有限公司##(澳門)世紀娛樂集團,11,467,104205,1061,240720,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,中華民國,編號174：錯命逆行,2018-05-25,春暉映像有限公司,飛行圓國際有限公司##龍華數位媒體科技股份有限公司##世詮多媒體有限公司##富士康廣告有限公司,11,447,98715,1317,295121,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,英國,我是女生,2018-05-25,天馬行空數位有限公司,(德國)MEDIA LUNA NEW FILMS UG,8,419,95215,748,165557,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,南韓,克萊兒的相機,2018-05-25,可樂藝術文創股份有限公司,"FINECUT CO.,LTD",5,316,69980,574,125330,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,愛爾蘭,房剋,2018-05-25,暗光鳥有限公司,"（美國） EPIC PICTURES GROUP, INC.",2,66,14010,139,29420,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,西班牙,邪崖,2018-05-25,暗光鳥有限公司,(法國)WTFILMS,2,11,2290,40,8410,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,星際大戰外傳:韓索羅,2018-05-23,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",89,39960,9615516,109192,26332513,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,姐就是美！,2018-05-21,華聯國際影音股份有限公司,"VOLTAGE PICTURES, LLC",37,21933,5119761,34270,8018660,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,法國,享宴Hold不住,2018-05-18,海鵬影業有限公司,GAUMONT S.A.,8,1309,277640,5371,1127585,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,日本,楢山節考：4K修復版,2018-05-18,台北双喜電影發行股份有限公司,"TOEI ANIMATION CO., LTD.",7,1044,220795,3800,801045,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,南韓,換季男友,2018-05-18,東昊影業有限公司,"FINECUT.CO,LTD",6,498,115918,2422,555872,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,南韓,最後的禮物,2018-05-18,車庫娛樂股份有限公司,M-LINE DISTRIBUTION,7,513,110895,2292,499976,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,派對撩妹守則,2018-05-18,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,(英國) HAYWAY FILMS LIMITED,8,262,57765,1851,412983,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,南韓,消失的女人,2018-05-18,華聯國際影音股份有限公司,M-LINE DISTRIBUTION,4,106,24015,647,142765,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,南韓,記得愛過你,2018-05-18,華聯國際影音股份有限公司,CJ E&M CORPORATION,4,44,9200,390,83500,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,南韓,絕代戀歌,2018-05-18,華聯國際影音股份有限公司,CJ E&M CORPORATION,4,42,8475,308,62585,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,長恨割,2018-05-18,暗光鳥有限公司,(馬爾他)DEVILWORKS LIMITED,1,1,210,38,8155,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,巴西,噩靈再臨,2018-05-18,暗光鳥有限公司,(英國)JINGA FILMS LTD,1,0,0,71,15275,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,死侍2,2018-05-15,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,92,136111,32026810,1138971,267948970,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,真心話大冒險,2018-05-11,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,81,25892,5908363,204353,46620709,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,厭世媽咪日記,2018-05-11,傳影互動股份有限公司,(匈牙利)FREEWAY ENTERTAINMENT KFT.,18,1482,336173,21505,5081343,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,夢想心樂章,2018-05-11,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"MISSION PICTURES INTERNATIONAL, LLC",9,1132,248700,9528,2160736,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,日本,今夜，在浪漫劇場與妳相遇,2018-05-11,采昌國際多媒體股份有限公司,"PONY CANYON,INC.",18,747,169180,16733,3836941,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,中華民國,愛情線索2：奇妙關係,2018-05-11,台灣牛角電影有限公司,台灣牛角電影有限公司,2,571,110970,968,196260,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,中華民國,市長夫人的秘密,2018-05-11,威視股份有限公司,中國信託創業投資股份有限公司##十全媒體娛樂行銷股份有限公司##天予電影有限公司##愛情大師電影股份有限公司,18,460,105670,20377,4585920,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,日本,跨越8年的新娘,2018-05-11,向洋影業有限公司,"SHOCHIKU CO.,LTD",9,346,72840,6094,1356249,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,法國,家戰,2018-05-11,亮點國際影業有限公司,CELLULOID DREAMS SAS,4,190,41980,2819,611080,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,南韓,原罪犯,2018-05-11,車庫娛樂股份有限公司,(香港)INFINITY ENTERTAINMENT LTD.,4,173,37850,2167,485656,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,瑞士,尋愛偵探阿洛伊斯,2018-05-11,前景娛樂有限公司,HUGOFILM PRODUCTIONS,3,60,14230,1464,318965,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,俄羅斯,怒戰天下,2018-05-11,車庫娛樂股份有限公司,CENTRAL PARTNERSHIP SALES HOUSE LLC,1,25,6555,666,152930,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,法國,黑腥企業,2018-05-11,天馬行空數位有限公司,INDIE SALES COMPANY,2,16,3495,1174,251985,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,南韓,風流大丈夫,2018-05-11,車庫娛樂股份有限公司,CONTENTS PANDA,3,5,1000,1062,241390,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,親愛的初戀,2018-05-04,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,21,1473,346615,55734,12934974,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,日本,文豪STRAYDOGS劇場版［DEADAPPLE］,2018-05-04,曼迪傳播有限公司,KADOKAWA CORPORATION,6,504,125132,11149,2719809,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,德國,視界戰,2018-05-04,海樂影業股份有限公司,(匈牙利)GEM ENTERTAINMENT KFT.,12,375,86780,32138,7401235,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,南韓,電影版機器戰士TOBOT～機器人軍團的襲擊～,2018-05-04,鴻基國際視訊股份有限公司,CJ E&M,10,391,86170,7643,1764010,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,英國,地球：奇蹟的一天,2018-05-04,香港商甲上娛樂有限公司台灣分公司,BBC WORLDWIDE LIMITED,4,222,49705,8754,1994324,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,法國,翻轉教室,2018-05-04,安可電影股份有限公司,BAC FILMS DISTRIBUTION S.A.S,1,116,23200,1755,375602,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,香港,低壓槽,2018-05-04,華映娛樂股份有限公司,(香港)天下一電影製作有限公司##(大陸)上海博納文化傳媒有限公司##(大陸)耳東影業（北京）有限公司##(大陸)北京壹尺文化傳媒有限公司##(大陸)喀什嘉映文化傳媒有限公司##(香港)燃燒映畫##(大陸)廣州鋮澤投資管理有限公司## (香港)聯聯看娛樂文化有限公司##(香港)品今天下影視有限公司##(香港)星火製作有限公司,3,29,6650,14831,3283332,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,刺殺終點戰,2018-05-04,采昌國際多媒體股份有限公司,(匈牙利)ATRIUM PRODUCTIONS KFT.,2,16,3905,15732,3679337,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,日本,羊之木,2018-04-27,天馬行空數位有限公司,"ASMIK ACE, INC.",2,155,34700,12422,2781760,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,英國,北韓搖滾解放日,2018-04-27,翻面映畫有限公司,DOGWOOF LTD,1,59,12930,2184,485442,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,英國,史達林死了沒？,2018-04-27,捷傑有限公司,（法國）GAUMONT S.A.,1,28,5850,3844,871216,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,復仇者聯盟：無限之戰,2018-04-25,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",81,38742,9445779,2556822,634177035,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,南韓,鬼病院：靈異直播,2018-04-20,車庫娛樂股份有限公司,SHOWBOX CORP.,15,851,197947,108835,24809674,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,圍雞總動員,2018-04-20,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,31,7200,88471,20230873,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,中華民國,盛情款待,2018-04-13,天大影業股份有限公司,天大影業股份有限公司  ##(日本)株式会社松竹撮影所,4,715,156745,12365,2645794,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,真愛趁現在,2018-04-13,威視股份有限公司,"MIDNIGHT SUN, LLC",1,40,8485,13358,3125516,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,毀滅大作戰,2018-04-12,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,32,1935,450565,577882,135787112,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,比得兔,2018-04-04,博偉電影股份有限公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,4,494,111100,119140,27118048,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,恩德培行動,2018-04-04,英屬維京群島商高捷全球開發有限公司 台灣分公司,"(美國)STORYTELLER DISTRIBUTION CO., LLC",3,358,19370,25392,5687517,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,法國,最酷的旅伴,2018-04-03,海鵬影業有限公司,(匈牙利)FREEWAY ENTERTAINMENT KFT.,3,138,28090,13979,2998565,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,老闆好壞,2018-03-30,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX PRODUCTIONS,LLC",6,633,52700,15236,3242418,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,日本,多桑不在家,2018-03-30,天馬行空數位有限公司,CREi INC.,1,44,3720,5709,1244295,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,一級玩家,2018-03-29,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,21,2903,949479,1397973,360037875,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,溫蒂的幸福劇本,2018-03-23,威視股份有限公司,(英國)EMBANKMENT FILMS LIMITED.,4,537,38200,6853,1449597,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,瘋人院,2018-03-23,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,1,40,6400,13210,3059571,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,極盜戰,2018-03-16,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions, LLC",7,307,35455,102428,22996244,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,印度,人生起跑線,2018-03-16,車庫娛樂股份有限公司,(模里西斯)ATL MEDIA LTD,2,262,21080,28373,6325989,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,西班牙,英勇勳章,2018-03-09,峻龍國際有限公司,"(美國)MULTIVISIONNAIRE, INC.",2,129,18310,2829,562660,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,南韓,宅配男逃亡曲,2018-03-09,車庫娛樂股份有限公司,CJ E&M CORPORATION,2,66,10260,2015,427733,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,日本,先生！我可以喜歡你嗎,2018-03-09,威視股份有限公司,"TOKYO BROADCASTING SYSTEM TELEVISION, INC.",1,14,1170,10801,2512500,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,古墓奇兵,2018-03-08,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,1906,95300,575540,136748989,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,玩命颶風,2018-03-08,香港商甲上娛樂有限公司台灣分公司,FORESIGHT UNLIMITED,1,32,2710,142154,31861057,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,日本,鎌倉物語,2018-03-02,中影股份有限公司,NIPPON TELEVISION NETWORK CORPORATION,4,262,45485,44658,9904670,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,對頭冤家,2018-03-02,采昌國際多媒體股份有限公司,(英國)FILM & TV HOUSE LIMITED,1,50,6900,3514,584726,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,淑女鳥,2018-02-28,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,6,618,44290,34950,7929830,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,紅雀,2018-02-28,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,3,162,16060,728736,172390818,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,遊戲夜殺必死,2018-02-27,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,8,1070,93680,90428,20252600,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,郵報:密戰,2018-02-23,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,10,1538,119800,112227,25454521,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,萌牛費迪南,2018-02-15,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,2,375,19650,127828,28520363,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,中華民國,角頭2：王者再起,2018-02-14,理大國際多媒體股份有限公司,理大國際多媒體股份有限公司##柏合麗國際影業股份有限公司##能海電能科技股份有限公司##路得寶交通股份有限公司##鑫盛傳媒製作股份有限公司##鐵人文創娛樂有限公司##昇華娛樂傳播股份有限公司##捷泰精密工業股份有限公司##華人電通文化傳媒有限公司,14,3250,252685,561954,127683627,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,美國,黑豹,2018-02-13,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",13,4192,335975,1568880,372515702,2018-06-03,2018,2018-05-28,2018,2018
全國電影票房2018年05280603統計資訊,中華民國,花甲大人轉男孩,2018-02-09,威視股份有限公司,氧氣電影有限公司##藝碩文創股份有限公司##中環國際娛樂事業股份有限公司##樂到家國際娛樂股份有限公司##華映娛樂股份有限公司##秀泰國際娛樂有限公司##國賓影城股份有限公司##新光影城股份有限公司,3,1228,73280,458244,102128697,2018-06-03,2018,2018-05-28,2018,2018
