選舉類型,地區,姓名,當選註記,,,,,,
2002縣市議員選舉,雲林縣第四選區,李佳芬,*,,,,,,
2002縣市議員選舉,雲林縣第四選區,廖錦珠,*,,,,,,
2002縣市議員選舉,雲林縣第四選區,羅裕欽,*,,,,,,
2002縣市議員選舉,雲林縣第四選區,梁銘忠,*,,,,,,
2002縣市議員選舉,雲林縣第四選區,李合同,*,,,,,,
2002縣市議員選舉,雲林縣第五選區,蘇金煌,*,,,,,,
2002縣市議員選舉,雲林縣第五選區,陳正忠,*,,,,,,
2002縣市議員選舉,雲林縣第五選區,張素蘭,*,,,,,,
2002縣市議員選舉,雲林縣第五選區,鄭東來,*,,,,,,
2002縣市議員選舉,雲林縣第五選區,王清貴,*,,,,,,
2002縣市議員選舉,雲林縣第五選區,林源泉,*,,,,,,
2002縣市議員選舉,雲林縣第六選區,蕭慧敏,*,,,,,,
2002縣市議員選舉,雲林縣第六選區,林逢錦,*,,,,,,
2002縣市議員選舉,雲林縣第六選區,陳憲中,*,,,,,,
2002縣市議員選舉,雲林縣第六選區,王聰明,*,,,,,,
2002縣市議員選舉,雲林縣第六選區,呂耀毓,*,,,,,,
2002縣市議員選舉,雲林縣第六選區,陳國益,*,,,,,,
2002縣市議員選舉,嘉義縣第一選區,林國慶,*,,,,,,
2002縣市議員選舉,嘉義縣第一選區,陳素季,*,,,,,,
2002縣市議員選舉,嘉義縣第一選區,林寶瓶,*,,,,,,
2002縣市議員選舉,嘉義縣第一選區,黃傑,*,,,,,,
2002縣市議員選舉,嘉義縣第一選區,董國誠,*,,,,,,
2002縣市議員選舉,嘉義縣第一選區,官文樹,*,,,,,,
2002縣市議員選舉,嘉義縣第一選區,吳明諭,*,,,,,,
2002縣市議員選舉,嘉義縣第二選區,賴美真,*,,,,,,
2002縣市議員選舉,嘉義縣第二選區,黃嘉寬,*,,,,,,
2002縣市議員選舉,嘉義縣第二選區,王幸悅,*,,,,,,
2002縣市議員選舉,嘉義縣第二選區,陳福成,*,,,,,,
2002縣市議員選舉,嘉義縣第二選區,賴朝崙,*,,,,,,
2002縣市議員選舉,嘉義縣第二選區,張嘉瀧,*,,,,,,
2002縣市議員選舉,嘉義縣第二選區,林秀琴,*,,,,,,
2002縣市議員選舉,嘉義縣第三選區,李秀美,*,,,,,,
2002縣市議員選舉,嘉義縣第三選區,吳思蓉,*,,,,,,
2002縣市議員選舉,嘉義縣第三選區,簡泰河,*,,,,,,
2002縣市議員選舉,嘉義縣第三選區,陳保復,*,,,,,,
2002縣市議員選舉,嘉義縣第三選區,劉宏文,*,,,,,,
2002縣市議員選舉,嘉義縣第四選區,蔡奇璋,*,,,,,,
2002縣市議員選舉,嘉義縣第四選區,李國勝,*,,,,,,
2002縣市議員選舉,嘉義縣第四選區,余政達,*,,,,,,
2002縣市議員選舉,嘉義縣第四選區,李陳秀琴,*,,,,,,
2002縣市議員選舉,嘉義縣第四選區,楊再興,*,,,,,,
2002縣市議員選舉,嘉義縣第四選區,黃麗貞,*,,,,,,
2002縣市議員選舉,嘉義縣第五選區,陳翁蘭英,*,,,,,,
2002縣市議員選舉,嘉義縣第五選區,翁張宗美,*,,,,,,
2002縣市議員選舉,嘉義縣第五選區,陳俊宏,*,,,,,,
2002縣市議員選舉,嘉義縣第五選區,邱再留,*,,,,,,
2002縣市議員選舉,嘉義縣第六選區,詹黃素蓮,*,,,,,,
2002縣市議員選舉,嘉義縣第六選區,羅瑞民,*,,,,,,
2002縣市議員選舉,嘉義縣第六選區,蔡文基,*,,,,,,
2002縣市議員選舉,嘉義縣第六選區,侯清河,*,,,,,,
2002縣市議員選舉,嘉義縣第六選區,林嘉泰,*,,,,,,
2002縣市議員選舉,嘉義縣第六選區,莊竣傑,*,,,,,,
2002縣市議員選舉,嘉義縣第六選區,林淑鈴,*,,,,,,
2002縣市議員選舉,臺南縣第一選區,陳進雄,*,,,,,,
2002縣市議員選舉,臺南縣第一選區,顏恒通,*,,,,,,
2002縣市議員選舉,臺南縣第一選區,黃金鏞,*,,,,,,
2002縣市議員選舉,臺南縣第一選區,蔡育輝,*,,,,,,
2002縣市議員選舉,臺南縣第一選區,劉桂妙,*,,,,,,
2002縣市議員選舉,臺南縣第一選區,顏炎釧,*,,,,,,
2002縣市議員選舉,臺南縣第二選區,鄭清霖,*,,,,,,
2002縣市議員選舉,臺南縣第二選區,詹龍洲,*,,,,,,
2002縣市議員選舉,臺南縣第二選區,賴美惠,*,,,,,,
2002縣市議員選舉,臺南縣第二選區,黃月娟,*,,,,,,
2002縣市議員選舉,臺南縣第三選區,郭秀珠,*,,,,,,
2002縣市議員選舉,臺南縣第三選區,王萬法,*,,,,,,
2002縣市議員選舉,臺南縣第三選區,陳文賢,*,,,,,,
2002縣市議員選舉,臺南縣第三選區,姜金堂,*,,,,,,
2002縣市議員選舉,臺南縣第三選區,沈進忠,*,,,,,,
2002縣市議員選舉,臺南縣第三選區,楊麗玉,*,,,,,,
2002縣市議員選舉,臺南縣第四選區,周賜海,*,,,,,,
2002縣市議員選舉,臺南縣第四選區,余榮和,*,,,,,,
2002縣市議員選舉,臺南縣第四選區,蔡秋蘭,*,,,,,,
2002縣市議員選舉,臺南縣第四選區,陳朝來,*,,,,,,
2002縣市議員選舉,臺南縣第四選區,方隆盛,*,,,,,,
2002縣市議員選舉,臺南縣第五選區,李武龍,*,,,,,,
2002縣市議員選舉,臺南縣第五選區,陳宗興,*,,,,,,
2002縣市議員選舉,臺南縣第五選區,侯澄財,*,,,,,,
2002縣市議員選舉,臺南縣第六選區,姚溪海,*,,,,,,
2002縣市議員選舉,臺南縣第六選區,楊登山,*,,,,,,
2002縣市議員選舉,臺南縣第六選區,林全忠,*,,,,,,
2002縣市議員選舉,臺南縣第七選區,李全富,*,,,,,,
2002縣市議員選舉,臺南縣第七選區,林丁燦,*,,,,,,
2002縣市議員選舉,臺南縣第七選區,梁順發,*,,,,,,
2002縣市議員選舉,臺南縣第八選區,廖西仁,*,,,,,,
2002縣市議員選舉,臺南縣第八選區,王峻潭,*,,,,,,
2002縣市議員選舉,臺南縣第九選區,吳健保,*,,,,,,
2002縣市議員選舉,臺南縣第九選區,洪雪珠,*,,,,,,
2002縣市議員選舉,臺南縣第九選區,張伯祿,*,,,,,,
2002縣市議員選舉,臺南縣第九選區,洪德昆,*,,,,,,
2002縣市議員選舉,臺南縣第九選區,杜素吟,*,,,,,,
2002縣市議員選舉,臺南縣第九選區,徐萬仲,*,,,,,,
2002縣市議員選舉,臺南縣第九選區,陳特清,*,,,,,,
2002縣市議員選舉,臺南縣第九選區,曾王雅雲,*,,,,,,
2002縣市議員選舉,臺南縣第十選區,楊明達,*,,,,,,
2002縣市議員選舉,臺南縣第十選區,黃偉哲,*,,,,,,
2002縣市議員選舉,臺南縣第十選區,林宜瑾,*,,,,,,
2002縣市議員選舉,臺南縣第十選區,吳春成,*,,,,,,
2002縣市議員選舉,臺南縣第十選區,康進水,*,,,,,,
2002縣市議員選舉,臺南縣第十選區,王敏星,*,,,,,,
2002縣市議員選舉,臺南縣第十選區,蔡百祿,*,,,,,,
2002縣市議員選舉,臺南縣第十選區,陳秋萍,*,,,,,,
2002縣市議員選舉,臺南縣第十選區,施重男,*,,,,,,
2002縣市議員選舉,臺南縣第十選區,郭瑞南,*,,,,,,
2002縣市議員選舉,高雄縣第一選區,簡海源,*,,,,,,
2002縣市議員選舉,高雄縣第一選區,鄭復華,*,,,,,,
2002縣市議員選舉,高雄縣第一選區,徐榮延,*,,,,,,
2002縣市議員選舉,高雄縣第一選區,黃璽文,*,,,,,,
2002縣市議員選舉,高雄縣第一選區,王榮仁,*,,,,,,
2002縣市議員選舉,高雄縣第一選區,楊文雄,*,,,,,,
2002縣市議員選舉,高雄縣第一選區,許智傑,*,,,,,,
2002縣市議員選舉,高雄縣第一選區,張坤裕,*,,,,,,
2002縣市議員選舉,高雄縣第一選區,陳慧文,*,,,,,,
2002縣市議員選舉,高雄縣第一選區,劉德林,*,,,,,,
2002縣市議員選舉,高雄縣第一選區,顏文章,*,,,,,,
2002縣市議員選舉,高雄縣第一選區,蘇炎城,*,,,,,,
2002縣市議員選舉,高雄縣第一選區,江玲君,*,,,,,,
2002縣市議員選舉,高雄縣第二選區,何勝雄,*,,,,,,
2002縣市議員選舉,高雄縣第二選區,陳福財,*,,,,,,
2002縣市議員選舉,高雄縣第二選區,吳利成,*,,,,,,
2002縣市議員選舉,高雄縣第二選區,許慧玉,*,,,,,,
2002縣市議員選舉,高雄縣第二選區,黃明河,*,,,,,,
2002縣市議員選舉,高雄縣第二選區,葉進國,*,,,,,,
2002縣市議員選舉,高雄縣第二選區,吳文耀,*,,,,,,
2002縣市議員選舉,高雄縣第三選區,蔡寬興,*,,,,,,
2002縣市議員選舉,高雄縣第三選區,吳鴻鳴,*,,,,,,
2002縣市議員選舉,高雄縣第三選區,黃夏雪玉,*,,,,,,
2002縣市議員選舉,高雄縣第三選區,程培弘,*,,,,,,
2002縣市議員選舉,高雄縣第三選區,孫祈政,*,,,,,,
2002縣市議員選舉,高雄縣第三選區,洪添丁,*,,,,,,
2002縣市議員選舉,高雄縣第三選區,蔡簡美雪,*,,,,,,
2002縣市議員選舉,高雄縣第三選區,林祺福,*,,,,,,
2002縣市議員選舉,高雄縣第四選區,吳承璋,*,,,,,,
2002縣市議員選舉,高雄縣第四選區,許褔森,*,,,,,,
2002縣市議員選舉,高雄縣第四選區,林連森,*,,,,,,
2002縣市議員選舉,高雄縣第四選區,耿雄山,*,,,,,,
2002縣市議員選舉,高雄縣第四選區,蔡清國,*,,,,,,
2002縣市議員選舉,高雄縣第四選區,陸淑美,*,,,,,,
2002縣市議員選舉,高雄縣第四選區,方信淵,*,,,,,,
2002縣市議員選舉,高雄縣第四選區,蔡發欉,*,,,,,,
2002縣市議員選舉,高雄縣第四選區,盧謝珊珊,*,,,,,,
2002縣市議員選舉,高雄縣第四選區,黃萬全,*,,,,,,
2002縣市議員選舉,高雄縣第五選區,葉香,*,,,,,,
2002縣市議員選舉,高雄縣第五選區,鄭明岳,*,,,,,,
2002縣市議員選舉,高雄縣第五選區,史萬忠,*,,,,,,
2002縣市議員選舉,高雄縣第五選區,程進添,*,,,,,,
2002縣市議員選舉,高雄縣第五選區,李長生,*,,,,,,
2002縣市議員選舉,高雄縣第五選區,陳明澤,*,,,,,,
2002縣市議員選舉,高雄縣第六選區,張乾德,*,,,,,,
2002縣市議員選舉,高雄縣第六選區,蕭王平,*,,,,,,
2002縣市議員選舉,高雄縣第六選區,林洪愛玉,*,,,,,,
2002縣市議員選舉,高雄縣第六選區,李鴻鈞,*,,,,,,
2002縣市議員選舉,高雄縣第六選區,卓文後,*,,,,,,
2002縣市議員選舉,高雄縣第六選區,林富寶,*,,,,,,
2002縣市議員選舉,屏東縣第一選區,李景雯,*,,,,,,
2002縣市議員選舉,屏東縣第一選區,曾義雄,*,,,,,,
2002縣市議員選舉,屏東縣第一選區,蔣家煌,*,,,,,,
2002縣市議員選舉,屏東縣第一選區,葉壽山,*,,,,,,
2002縣市議員選舉,屏東縣第一選區,宋麗華,*,,,,,,
2002縣市議員選舉,屏東縣第一選區,林明順,*,,,,,,
2002縣市議員選舉,屏東縣第一選區,張金文,*,,,,,,
2002縣市議員選舉,屏東縣第一選區,李世斌,*,,,,,,
2002縣市議員選舉,屏東縣第一選區,蘇義峰,*,,,,,,
2002縣市議員選舉,屏東縣第一選區,程清水,*,,,,,,
2002縣市議員選舉,屏東縣第一選區,李瑪麗,*,,,,,,
2002縣市議員選舉,屏東縣第二選區,葉明博,*,,,,,,
2002縣市議員選舉,屏東縣第二選區,何春美,*,,,,,,
2002縣市議員選舉,屏東縣第二選區,梁清旺,*,,,,,,
2002縣市議員選舉,屏東縣第二選區,張惠怡,*,,,,,,
2002縣市議員選舉,屏東縣第二選區,蘇震清,*,,,,,,
2002縣市議員選舉,屏東縣第二選區,林豐精,*,,,,,,
2002縣市議員選舉,屏東縣第二選區,盧文瑞,*,,,,,,
2002縣市議員選舉,屏東縣第二選區,尤慶賀,*,,,,,,
2002縣市議員選舉,屏東縣第三選區,徐榮耀,*,,,,,,
2002縣市議員選舉,屏東縣第三選區,潘淑真,*,,,,,,
2002縣市議員選舉,屏東縣第三選區,賴耀熙,*,,,,,,
2002縣市議員選舉,屏東縣第三選區,徐進德,*,,,,,,
2002縣市議員選舉,屏東縣第三選區,沈文傑,*,,,,,,
2002縣市議員選舉,屏東縣第三選區,盧文信,*,,,,,,
2002縣市議員選舉,屏東縣第三選區,潘長成,*,,,,,,
2002縣市議員選舉,屏東縣第三選區,黃明榮,*,,,,,,
2002縣市議員選舉,屏東縣第三選區,曾勳任,*,,,,,,
2002縣市議員選舉,屏東縣第三選區,林郁虹,*,,,,,,
2002縣市議員選舉,屏東縣第三選區,劉淼松,*,,,,,,
2002縣市議員選舉,屏東縣第四選區,林清都,*,,,,,,
2002縣市議員選舉,屏東縣第四選區,郭美玉,*,,,,,,
2002縣市議員選舉,屏東縣第四選區,李香蘭,*,,,,,,
2002縣市議員選舉,屏東縣第四選區,鄭寶川,*,,,,,,
2002縣市議員選舉,屏東縣第四選區,黃曉玲,*,,,,,,
2002縣市議員選舉,屏東縣第四選區,劉水復,*,,,,,,
2002縣市議員選舉,屏東縣第四選區,黃坤能,*,,,,,,
2002縣市議員選舉,屏東縣第四選區,周典論,*,,,,,,
2002縣市議員選舉,屏東縣第五選區,陳朱雲,*,,,,,,
2002縣市議員選舉,屏東縣第五選區,王啟敏,*,,,,,,
2002縣市議員選舉,屏東縣第五選區,周碧雲,*,,,,,,
2002縣市議員選舉,屏東縣第五選區,鄭文華,*,,,,,,
2002縣市議員選舉,屏東縣第六選區,張榮志,*,,,,,,
2002縣市議員選舉,屏東縣第六選區,潘孟安,*,,,,,,
2002縣市議員選舉,屏東縣第六選區,葉明順,*,,,,,,
2002縣市議員選舉,屏東縣第七選區,王林美足,*,,,,,,
2002縣市議員選舉,臺東縣第一選區,王飛龍,*,,,,,,
2002縣市議員選舉,臺東縣第一選區,賴嘉祥,*,,,,,,
2002縣市議員選舉,臺東縣第一選區,吳俊立,*,,,,,,
2002縣市議員選舉,臺東縣第一選區,陳顯興,*,,,,,,
2002縣市議員選舉,臺東縣第一選區,田石雄,*,,,,,,
2002縣市議員選舉,臺東縣第一選區,鄭安定,*,,,,,,
2002縣市議員選舉,臺東縣第一選區,尤憲榮,*,,,,,,
2002縣市議員選舉,臺東縣第一選區,張國洲,*,,,,,,
2002縣市議員選舉,臺東縣第一選區,謝明珠,*,,,,,,
2002縣市議員選舉,臺東縣第一選區,黃秋,*,,,,,,
2002縣市議員選舉,臺東縣第二選區,曾宏賢,*,,,,,,
2002縣市議員選舉,臺東縣第三選區,張順貴,*,,,,,,
2002縣市議員選舉,臺東縣第三選區,邱一郎,*,,,,,,
2002縣市議員選舉,臺東縣第四選區,林惠就,*,,,,,,
2002縣市議員選舉,臺東縣第四選區,張茂益,*,,,,,,
2002縣市議員選舉,臺東縣第四選區,李振源,*,,,,,,
2002縣市議員選舉,臺東縣第五選區,李錦慧,*,,,,,,
2002縣市議員選舉,花蓮縣第一選區,劉曉玫,*,,,,,,
2002縣市議員選舉,花蓮縣第一選區,施金樹,*,,,,,,
2002縣市議員選舉,花蓮縣第一選區,黃憲東,*,,,,,,
2002縣市議員選舉,花蓮縣第一選區,莊枝財,*,,,,,,
2002縣市議員選舉,花蓮縣第一選區,林連明,*,,,,,,
2002縣市議員選舉,花蓮縣第一選區,鍾逸文,*,,,,,,
2002縣市議員選舉,花蓮縣第一選區,林民慧,*,,,,,,
2002縣市議員選舉,花蓮縣第一選區,楊文值,*,,,,,,
2002縣市議員選舉,花蓮縣第一選區,謝國榮,*,,,,,,
2002縣市議員選舉,花蓮縣第二選區,傅朝明,*,,,,,,
2002縣市議員選舉,花蓮縣第三選區,郭國英,*,,,,,,
2002縣市議員選舉,花蓮縣第三選區,陳文光,*,,,,,,
2002縣市議員選舉,花蓮縣第三選區,葉鯤璟,*,,,,,,
2002縣市議員選舉,花蓮縣第三選區,陳朝松,*,,,,,,
2002縣市議員選舉,花蓮縣第三選區,沈錦標,*,,,,,,
2002縣市議員選舉,花蓮縣第三選區,徐松海,*,,,,,,
2002縣市議員選舉,花蓮縣第三選區,黃馨,*,,,,,,
2002縣市議員選舉,花蓮縣第三選區,徐雪玉,*,,,,,,
2002縣市議員選舉,花蓮縣第三選區,游美雲,*,,,,,,
2002縣市議員選舉,花蓮縣第四選區,劉德貞,*,,,,,,
2002縣市議員選舉,花蓮縣第四選區,閻廷相,*,,,,,,
2002縣市議員選舉,花蓮縣第四選區,蘇孝信,*,,,,,,
2002縣市議員選舉,花蓮縣第四選區,陳榮財,*,,,,,,
2002縣市議員選舉,澎湖縣第一選區,張貴洲,*,,,,,,
2002縣市議員選舉,澎湖縣第一選區,劉陳昭玲,*,,,,,,
2002縣市議員選舉,澎湖縣第一選區,陳雙全,*,,,,,,
2002縣市議員選舉,澎湖縣第一選區,陳海山,*,,,,,,
2002縣市議員選舉,澎湖縣第一選區,高植澎,*,,,,,,
2002縣市議員選舉,澎湖縣第一選區,張再扶,*,,,,,,
2002縣市議員選舉,澎湖縣第一選區,蘇文佐,*,,,,,,
2002縣市議員選舉,澎湖縣第一選區,黃素自,*,,,,,,
2002縣市議員選舉,澎湖縣第一選區,顏重慶,*,,,,,,
2002縣市議員選舉,澎湖縣第一選區,陳百川,*,,,,,,
2002縣市議員選舉,澎湖縣第一選區,蘇崑雄,*,,,,,,
2002縣市議員選舉,澎湖縣第二選區,歐陽洲,*,,,,,,
2002縣市議員選舉,澎湖縣第二選區,吳政杰,*,,,,,,
2002縣市議員選舉,澎湖縣第三選區,魏長源,*,,,,,,
2002縣市議員選舉,澎湖縣第三選區,方榮一,*,,,,,,
2002縣市議員選舉,澎湖縣第四選區,李添進,*,,,,,,
2002縣市議員選舉,澎湖縣第四選區,許月里,*,,,,,,
2002縣市議員選舉,澎湖縣第五選區,葉明縣,*,,,,,,
2002縣市議員選舉,澎湖縣第六選區,呂啟宗,*,,,,,,
2002縣市議員選舉,基隆市第一選區,謝建政,*,,,,,,
2002縣市議員選舉,基隆市第一選區,詹春陽,*,,,,,,
2002縣市議員選舉,基隆市第一選區,呂美玲,*,,,,,,
2002縣市議員選舉,基隆市第一選區,張通榮,*,,,,,,
2002縣市議員選舉,基隆市第一選區,羅富友,*,,,,,,
2002縣市議員選舉,基隆市第二選區,韓良圻,*,,,,,,
2002縣市議員選舉,基隆市第二選區,陳東財,*,,,,,,
2002縣市議員選舉,基隆市第二選區,張漢土,*,,,,,,
2002縣市議員選舉,基隆市第二選區,何淑萍,*,,,,,,
2002縣市議員選舉,基隆市第三選區,曾水源,*,,,,,,
2002縣市議員選舉,基隆市第三選區,張芳麗,*,,,,,,
2002縣市議員選舉,基隆市第三選區,莊榮欽,*,,,,,,
2002縣市議員選舉,基隆市第三選區,游祥耀,*,,,,,,
2002縣市議員選舉,基隆市第四選區,游秋臨,*,,,,,,
2002縣市議員選舉,基隆市第四選區,張錦煌,*,,,,,,
2002縣市議員選舉,基隆市第四選區,施世明,*,,,,,,
2002縣市議員選舉,基隆市第四選區,宋瑋莉,*,,,,,,
2002縣市議員選舉,基隆市第五選區,莊錦田,*,,,,,,
2002縣市議員選舉,基隆市第五選區,沈義傳,*,,,,,,
2002縣市議員選舉,基隆市第五選區,張銘傑,*,,,,,,
2002縣市議員選舉,基隆市第五選區,杜張秀鳳,*,,,,,,
2002縣市議員選舉,基隆市第五選區,秦鉦,*,,,,,,
2002縣市議員選舉,基隆市第五選區,鄭林清良,*,,,,,,
2002縣市議員選舉,基隆市第五選區,陳志成,*,,,,,,
2002縣市議員選舉,基隆市第六選區,鄭怡信,*,,,,,,
2002縣市議員選舉,基隆市第六選區,黃景泰,*,,,,,,
2002縣市議員選舉,基隆市第六選區,鄭可熙,*,,,,,,
2002縣市議員選舉,基隆市第七選區,陳金樹,*,,,,,,
2002縣市議員選舉,基隆市第七選區,王翔鐘,*,,,,,,
2002縣市議員選舉,基隆市第七選區,張耿輝,*,,,,,,
2002縣市議員選舉,基隆市第七選區,高辜惠珍,*,,,,,,
2002縣市議員選舉,新竹市第一選區,張祖琰,*,,,,,,
2002縣市議員選舉,新竹市第一選區,鄭宏輝,*,,,,,,
2002縣市議員選舉,新竹市第一選區,戴正鈐,*,,,,,,
2002縣市議員選舉,新竹市第一選區,鍾淑英,*,,,,,,
2002縣市議員選舉,新竹市第一選區,曾仁宗,*,,,,,,
2002縣市議員選舉,新竹市第一選區,楊玉斌,*,,,,,,
2002縣市議員選舉,新竹市第一選區,鄭貴元,*,,,,,,
2002縣市議員選舉,新竹市第一選區,陳文正,*,,,,,,
2002縣市議員選舉,新竹市第一選區,余泉霖,*,,,,,,
2002縣市議員選舉,新竹市第一選區,鄭劉淑妹,*,,,,,,
2002縣市議員選舉,新竹市第二選區,許文棟,*,,,,,,
2002縣市議員選舉,新竹市第二選區,宋金海,*,,,,,,
2002縣市議員選舉,新竹市第二選區,魏秀珍,*,,,,,,
2002縣市議員選舉,新竹市第二選區,徐信芳,*,,,,,,
2002縣市議員選舉,新竹市第三選區,駱克銘,*,,,,,,
2002縣市議員選舉,新竹市第三選區,鄭正宗,*,,,,,,
